,date,customer_id,item_id,quantity,price_per_unit,amount,Vrh_No
1681,06-01-2021,customer20,Item_18,62.0,75.0,4650.0,665
1682,06-01-2021,customer20,Item_3,36.0,70.0,2520.0,665
1683,06-01-2021,customer20,Item_18,16.0,85.0,1360.0,665
1684,06-01-2021,customer20,Item_3,30.0,23.0,690.0,665
1685,06-01-2021,customer20,Item_3,10.0,50.0,500.0,665
1686,06-01-2021,customer20,Item_3,10.0,40.0,400.0,665
1687,06-01-2021,customer20,Item_9,85.0,13.0,1105.0,665
1688,07-01-2021,customer20,Item_27,118.0,55.0,6490.0,666
1689,07-01-2021,customer20,Item_3,520.0,22.0,11440.0,666
1690,07-01-2021,customer20,Item_2,1000.0,22.0,22000.0,666
1691,07-01-2021,customer20,Item_74,50.0,148.57,7428.5,667
1692,07-01-2021,customer66,Item_6,1160.0,16.67,19337.2,668
1693,07-01-2021,customer18,Item_7,260.0,22.0,5720.0,669
1694,07-01-2021,customer18,Item_27,140.0,52.0,7280.0,669
1695,07-01-2021,customer18,Item_2,180.0,25.0,4500.0,669
1696,07-01-2021,customer18,Item_1,400.0,21.0,8400.0,669
1697,08-01-2021,customer36,Item_27,40.0,52.0,2080.0,670
1698,08-01-2021,customer36,Item_3,30.0,30.0,900.0,670
1699,08-01-2021,customer38,Item_3,1500.0,20.5,30750.0,671
1700,08-01-2021,customer38,Item_7,85.5,20.5,1752.75,671
1701,08-01-2021,customer3,Item_3,1200.0,23.0,27600.0,672
1702,09-01-2021,customer69,Item_74,120.0,148.57,17828.4,673
1703,09-01-2021,customer69,Item_29,60.0,33.0,1980.0,673
1704,09-01-2021,customer69,Item_18,16.0,38.0,608.0,673
1705,09-01-2021,customer2,Item_3,15.0,20.0,300.0,674
1706,09-01-2021,customer58,Item_18,35.5,90.0,3195.0,675
1707,09-01-2021,customer58,Item_18,33.0,70.0,2310.0,675
1708,09-01-2021,customer58,Item_18,11.0,70.0,770.0,675
1709,09-01-2021,customer58,Item_27,20.0,55.0,1100.0,675
1710,09-01-2021,customer58,Item_18,11.0,55.0,605.0,675
1711,09-01-2021,customer58,Item_18,12.0,65.0,780.0,675
1712,09-01-2021,customer58,Item_18,53.8,55.0,2959.0,675
1713,09-01-2021,customer58,Item_3,105.0,23.0,2415.0,675
1714,09-01-2021,customer58,Item_3,50.0,40.0,2000.0,675
1715,09-01-2021,customer58,Item_3,24.0,40.0,960.0,675
1716,09-01-2021,customer58,Item_3,12.0,50.0,600.0,675
1717,09-01-2021,customer40,Item_18,118.5,70.0,8295.0,676
1718,09-01-2021,customer40,Item_18,45.0,70.0,3150.0,676
1719,09-01-2021,customer40,Item_18,67.75,90.0,6097.5,676
1720,09-01-2021,customer40,Item_18,12.9,55.0,709.5,676
1721,09-01-2021,customer40,Item_2,130.0,20.0,2600.0,676
1722,09-01-2021,customer40,Item_3,165.0,23.0,3795.0,676
1723,09-01-2021,customer40,Item_3,12.0,50.0,600.0,676
1724,09-01-2021,customer40,Item_3,12.0,45.0,540.0,676
1725,09-01-2021,customer40,Item_3,12.0,40.0,480.0,676
1726,09-01-2021,customer40,Item_3,55.0,56.3,3096.5,676
1727,09-01-2021,customer40,Item_3,50.0,40.0,2000.0,676
1728,11-01-2021,customer112,Item_3,712.0,20.0,14240.0,677
1729,11-01-2021,customer112,Item_3,1.0,15.5,15.5,677
1730,11-01-2021,customer35,Item_3,354.0,23.0,8142.0,678
1731,11-01-2021,customer35,Item_27,60.0,57.0,3420.0,678
1732,11-01-2021,customer35,Item_2,20.0,25.0,500.0,678
1733,11-01-2021,customer2,Item_3,20.0,23.0,460.0,679
1734,11-01-2021,customer2,Item_3,30.0,23.0,690.0,680
1735,12-01-2021,customer132,Item_3,958.0,20.0,19160.0,681
1736,12-01-2021,customer132,Item_3,1.0,13.0,13.0,681
1737,12-01-2021,customer36,Item_1,720.0,20.0,14400.0,682
1738,12-01-2021,customer36,Item_3,24.0,45.0,1080.0,682
1739,12-01-2021,customer36,Item_3,24.0,40.0,960.0,682
1740,12-01-2021,customer36,Item_29,24.0,35.0,840.0,682
1741,12-01-2021,customer61,Item_3,654.0,23.0,15042.0,683
1742,12-01-2021,customer61,Item_27,30.0,57.0,1710.0,683
1743,12-01-2021,customer61,Item_3,375.0,25.0,9375.0,683
1744,12-01-2021,customer2,Item_3,10.0,25.0,250.0,684
1745,12-01-2021,customer39,Item_3,645.0,20.0,12900.0,685
1746,12-01-2021,customer39,Item_3,1.0,25.0,25.0,685
1747,12-01-2021,customer133,Item_27,59.0,55.0,3245.0,686
1748,12-01-2021,customer133,Item_18,204.0,70.0,14280.0,686
1749,12-01-2021,customer133,Item_6,1200.0,16.5,19800.0,686
1750,12-01-2021,customer133,Item_2,1200.0,21.0,25200.0,686
1751,12-01-2021,customer133,Item_3,900.0,23.0,20700.0,686
1752,13-01-2021,customer133,Item_9,1200.0,12.0,14400.0,687
1753,13-01-2021,customer12,Item_9,2400.0,12.0,28800.0,688
1754,13-01-2021,customer12,Item_6,1440.0,16.5,23760.0,688
1755,13-01-2021,customer2,Item_3,100.0,23.0,2300.0,689
1756,13-01-2021,customer65,Item_1,220.0,21.0,4620.0,690
1757,13-01-2021,customer65,Item_21,90.0,33.0,2970.0,690
1758,13-01-2021,customer65,Item_3,85.0,12.0,1020.0,690
1759,13-01-2021,customer6,Item_3,60.0,32.0,1920.0,691
1760,13-01-2021,customer6,Item_1,20.0,20.0,400.0,691
1761,13-01-2021,customer6,Item_2,600.0,24.5,14700.0,691
1762,13-01-2021,customer42,Item_3,1196.0,20.0,23920.0,692
1763,13-01-2021,customer42,Item_3,1.0,18.0,18.0,692
1764,13-01-2021,customer2,Item_3,10.0,18.0,180.0,693
1765,14-01-2021,customer2,Item_3,10.0,20.0,200.0,694
1766,14-01-2021,customer8,Item_3,36.0,60.0,2160.0,695
1767,14-01-2021,customer8,Item_3,12.0,65.0,780.0,695
1768,14-01-2021,customer8,Item_3,12.0,60.0,720.0,695
1769,14-01-2021,customer8,Item_3,12.0,65.0,780.0,695
1770,14-01-2021,customer8,Item_3,6.0,80.0,480.0,695
1771,14-01-2021,customer8,Item_3,360.0,33.0,11880.0,695
1772,14-01-2021,customer8,Item_7,756.0,21.5,16254.0,695
1773,14-01-2021,customer2,Item_3,400.0,20.0,8000.0,696
1774,15-01-2021,customer1,Item_3,454.0,20.0,9080.0,697
1775,15-01-2021,customer131,Item_3,695.0,20.0,13900.0,698
1776,15-01-2021,customer131,Item_3,2.0,32.0,64.0,698
1777,15-01-2021,customer127,Item_60,897.75,21.3,19122.08,699
1778,16-01-2021,customer3,Item_3,100.0,35.85,3585.0,700
1779,16-01-2021,customer134,Item_3,188.0,20.0,3760.0,701
1780,16-01-2021,customer17,Item_7,2589.0,22.0,56958.0,702
1781,16-01-2021,customer17,Item_24,68.5,35.0,2397.5,702
1782,16-01-2021,customer17,Item_38,15.0,60.0,900.0,702
1783,16-01-2021,customer17,Item_60,72.0,23.0,1656.0,702
1784,16-01-2021,customer17,Item_18,24.9,30.0,747.0,702
1785,16-01-2021,customer17,Item_7,226.5,22.0,4983.0,702
1786,16-01-2021,customer103,Item_6,2125.0,17.0,36125.0,703
1787,16-01-2021,customer103,Item_2,2000.0,25.0,50000.0,703
1788,16-01-2021,customer103,Item_75,92.25,75.0,6918.75,703
1789,16-01-2021,customer103,Item_75,12.0,75.0,900.0,703
1790,16-01-2021,customer103,Item_75,121.75,95.0,11566.25,704
1791,16-01-2021,customer103,Item_3,59.0,90.0,5310.0,704
1792,16-01-2021,customer103,Item_3,80.0,65.0,5200.0,704
1793,16-01-2021,customer103,Item_3,12.0,70.0,840.0,704
1794,16-01-2021,customer103,Item_75,61.25,70.0,4287.5,704
1795,16-01-2021,customer103,Item_3,18.0,48.0,864.0,704
1796,16-01-2021,customer103,Item_75,64.5,35.0,2257.5,704
1797,16-01-2021,customer103,Item_3,36.0,55.0,1980.0,704
1798,16-01-2021,customer103,Item_3,10.0,40.0,400.0,704
1799,16-01-2021,customer103,Item_3,12.0,35.0,420.0,704
1800,16-01-2021,customer103,Item_3,12.0,45.0,540.0,704
1801,16-01-2021,customer103,Item_3,12.0,50.0,600.0,704
1802,16-01-2021,customer103,Item_3,20.0,50.0,1000.0,704
1803,16-01-2021,customer103,Item_75,193.0,50.0,9650.0,704
1804,16-01-2021,customer103,Item_75,13.0,60.0,780.0,704
1805,16-01-2021,customer103,Item_7,789.25,23.0,18152.75,704
1806,16-01-2021,customer103,Item_75,336.0,45.0,15120.0,704
1807,16-01-2021,customer3,Item_1,20.0,20.5,410.0,705
1808,18-01-2021,customer68,Item_3,1890.0,25.0,47250.0,706
1809,19-01-2021,customer69,Item_74,150.0,154.29,23143.5,707
1810,19-01-2021,customer69,Item_6,300.0,20.0,6000.0,707
1811,19-01-2021,customer69,Item_74,70.0,148.57,10399.9,707
1812,19-01-2021,customer38,Item_3,252.0,35.0,8820.0,708
1813,19-01-2021,customer38,Item_7,1961.0,21.0,41181.0,708
1814,19-01-2021,customer38,Item_3,255.0,22.5,5737.5,708
1815,19-01-2021,customer38,Item_75,61.1,35.0,2138.5,708
1816,19-01-2021,customer38,Item_3,145.0,28.0,4060.0,708
1817,19-01-2021,customer38,Item_7,19.25,21.0,404.25,708
1818,20-01-2021,customer85,Item_3,3240.0,21.5,69660.0,709
1819,20-01-2021,customer85,Item_3,300.0,28.0,8400.0,709
1820,20-01-2021,customer127,Item_7,318.0,21.0,6678.0,710
1821,20-01-2021,customer66,Item_27,150.0,45.12,6768.0,711
1822,20-01-2021,customer135,Item_27,496.5,50.0,24825.0,712
1823,21-01-2021,customer21,Item_27,369.12,50.0,18456.0,713
1824,22-01-2021,customer16,Item_1,100.0,20.0,2000.0,714
1825,22-01-2021,customer16,Item_3,71.0,48.0,3408.0,714
1826,22-01-2021,customer16,Item_6,720.0,17.0,12240.0,714
1827,22-01-2021,customer16,Item_7,160.0,23.0,3680.0,714
1828,23-01-2021,customer131,Item_15,187.97,81.58,15334.59,715
1829,23-01-2021,customer8,Item_6,120.0,16.5,1980.0,716
1830,23-01-2021,customer8,Item_75,12.25,83.0,1016.75,716
1831,23-01-2021,customer8,Item_2,360.0,20.5,7380.0,716
1832,23-01-2021,customer8,Item_27,154.0,52.0,8008.0,716
1833,23-01-2021,customer125,Item_7,40.0,22.0,880.0,717
1834,23-01-2021,customer125,Item_27,20.0,52.0,1040.0,717
1835,23-01-2021,customer42,Item_2,828.0,21.99,18207.72,718
1836,23-01-2021,customer2,Item_76,20.0,400.0,8000.0,719
1837,23-01-2021,customer69,Item_3,105.0,22.0,2310.0,720
1838,23-01-2021,customer69,Item_1,700.0,19.5,13650.0,720
1839,23-01-2021,customer69,Item_6,230.0,16.5,3795.0,720
1840,23-01-2021,customer69,Item_3,36.0,40.0,1440.0,720
1841,23-01-2021,customer69,Item_3,36.0,35.0,1260.0,720
1842,23-01-2021,customer69,Item_3,12.0,30.0,360.0,720
1843,23-01-2021,customer69,Item_3,244.0,38.0,9272.0,720
1844,23-01-2021,customer69,Item_3,48.0,40.0,1920.0,720
1845,23-01-2021,customer69,Item_33,68.0,48.0,3264.0,720
1846,23-01-2021,customer69,Item_9,200.0,11.5,2300.0,720
1847,23-01-2021,customer69,Item_3,60.0,33.0,1980.0,720
1848,23-01-2021,customer136,Item_3,1000.0,20.0,20000.0,721
1849,23-01-2021,customer136,Item_3,10.0,36.77,367.7,721
1850,24-01-2021,customer5,Item_3,3320.0,22.0,73040.0,722
1851,24-01-2021,customer5,Item_18,350.0,30.0,10500.0,722
1852,24-01-2021,customer135,Item_9,150.0,12.0,1800.0,723
1853,24-01-2021,customer135,Item_7,40.0,22.0,880.0,723
1854,24-01-2021,customer135,Item_18,11.5,65.0,747.5,723
1855,24-01-2021,customer98,Item_6,350.0,17.0,5950.0,724
1856,24-01-2021,customer98,Item_2,260.0,25.0,6500.0,724
1857,24-01-2021,customer98,Item_4,60.0,32.0,1920.0,724
1858,24-01-2021,customer98,Item_3,12.0,45.0,540.0,724
1859,24-01-2021,customer98,Item_3,12.0,50.0,600.0,724
1860,24-01-2021,customer98,Item_3,45.0,50.0,2250.0,724
1861,24-01-2021,customer98,Item_77,15.0,45.0,675.0,724
1862,24-01-2021,customer98,Item_4,418.0,40.0,16720.0,724
1863,24-01-2021,customer98,Item_4,1.0,20.0,20.0,724
1864,26-01-2021,customer66,Item_6,525.0,17.0,8925.0,725
1865,26-01-2021,customer66,Item_60,24.0,23.0,552.0,725
1866,26-01-2021,customer66,Item_18,131.5,65.0,8547.5,725
1867,26-01-2021,customer66,Item_18,14.25,90.0,1282.5,725
1868,26-01-2021,customer66,Item_2,120.0,21.0,2520.0,725
1869,26-01-2021,customer66,Item_7,260.0,22.0,5720.0,725
1870,26-01-2021,customer66,Item_77,30.0,50.0,1500.0,725
1871,26-01-2021,customer66,Item_6,65.0,17.0,1105.0,725
1872,26-01-2021,customer66,Item_7,60.0,22.0,1320.0,725
1873,26-01-2021,customer54,Item_18,181.0,68.0,12308.0,726
1874,26-01-2021,customer54,Item_18,35.6,60.0,2136.0,726
1875,26-01-2021,customer54,Item_77,20.0,50.0,1000.0,726
1876,26-01-2021,customer54,Item_77,30.0,60.0,1800.0,726
1877,26-01-2021,customer54,Item_77,36.0,40.0,1440.0,726
1878,26-01-2021,customer54,Item_27,20.0,55.0,1100.0,726
1879,26-01-2021,customer54,Item_2,20.0,25.0,500.0,726
1880,26-01-2021,customer35,Item_6,2800.0,17.0,47600.0,727
1881,26-01-2021,customer35,Item_18,54.75,75.0,4106.25,727
1882,26-01-2021,customer35,Item_18,29.75,75.0,2231.25,727
1883,26-01-2021,customer35,Item_60,40.25,25.0,1006.25,727
1884,26-01-2021,customer35,Item_3,50.0,30.0,1500.0,727
1885,26-01-2021,customer35,Item_7,400.0,23.0,9200.0,727
1886,27-01-2021,customer16,Item_19,50.0,7.5,375.0,728
1887,27-01-2021,customer16,Item_20,75.0,8.5,637.5,728
1888,27-01-2021,customer5,Item_3,1000.0,22.0,22000.0,729
1889,27-01-2021,customer20,Item_74,52.0,159.43,8290.36,730
1890,28-01-2021,customer20,Item_6,1700.0,17.0,28900.0,731
1891,28-01-2021,customer20,Item_18,132.0,95.0,12540.0,731
1892,28-01-2021,customer20,Item_2,150.0,22.0,3300.0,731
1893,28-01-2021,customer20,Item_1,220.0,20.5,4510.0,731
1894,28-01-2021,customer20,Item_18,174.75,75.0,13106.25,731
1895,28-01-2021,customer20,Item_18,31.2,37.0,1154.4,731
1896,28-01-2021,customer20,Item_3,60.0,24.0,1440.0,731
1897,28-01-2021,customer20,Item_7,318.25,23.0,7319.75,731
1898,28-01-2021,customer133,Item_9,2400.0,12.0,28800.0,732
1899,28-01-2021,customer133,Item_3,2400.0,23.0,55200.0,732
1900,28-01-2021,customer133,Item_6,300.0,16.5,4950.0,732
1901,28-01-2021,customer133,Item_2,200.0,21.0,4200.0,732
1902,28-01-2021,customer11,Item_74,87.0,159.39,13866.93,733
1903,28-01-2021,customer133,Item_9,1200.0,12.0,14400.0,734
1904,28-01-2021,customer3,Item_6,200.0,17.0,3400.0,735
1905,28-01-2021,customer3,Item_75,73.0,70.0,5110.0,735
1906,29-01-2021,customer60,Item_3,78.0,95.0,7410.0,736
1907,29-01-2021,customer60,Item_19,150.0,7.5,1125.0,736
1908,29-01-2021,customer60,Item_20,100.0,8.5,850.0,736
1909,29-01-2021,customer60,Item_4,50.0,26.0,1300.0,736
1910,29-01-2021,customer133,Item_77,300.0,48.0,14400.0,737
1911,29-01-2021,customer133,Item_3,3240.0,23.0,74520.0,737
1912,29-01-2021,customer133,Item_27,40.0,55.0,2200.0,737
1913,29-01-2021,customer69,Item_29,12.0,33.0,396.0,738
1914,29-01-2021,customer69,Item_1,260.0,19.5,5070.0,738
1915,29-01-2021,customer69,Item_2,170.0,20.0,3400.0,738
1916,29-01-2021,customer69,Item_77,45.0,48.0,2160.0,738
1917,29-01-2021,customer69,Item_7,1772.5,21.5,38108.75,738
1918,29-01-2021,customer8,Item_4,450.0,45.0,20250.0,739
1919,29-01-2021,customer8,Item_18,10.5,45.0,472.5,739
1920,29-01-2021,customer36,Item_33,50.8,30.0,1524.0,740
1921,29-01-2021,customer2,Item_74,2.0,160.0,320.0,741
1922,29-01-2021,customer137,Item_4,963.0,21.0,20223.0,742
1923,29-01-2021,customer137,Item_9,1.0,9.25,9.25,742
1924,29-01-2021,customer50,Item_6,330.0,17.5,5775.0,743
1925,29-01-2021,customer50,Item_27,60.0,55.0,3300.0,743
1926,29-01-2021,customer50,Item_7,608.7,23.0,14000.1,743
1927,29-01-2021,customer23,Item_6,555.0,17.0,9435.0,744
1928,29-01-2021,customer23,Item_3,1.0,25.0,25.0,744
1929,29-01-2021,customer98,Item_2,1330.0,20.0,26600.0,745
1930,30-01-2021,customer104,Item_6,1200.0,17.0,20400.0,746
1931,30-01-2021,customer138,Item_6,120.0,17.0,2040.0,747
1932,30-01-2021,customer138,Item_2,60.0,25.5,1530.0,747
1933,31-01-2021,customer139,Item_4,677.0,20.0,13540.0,748
1934,31-01-2021,customer127,Item_2,30.0,19.0,570.0,749
1935,31-01-2021,customer127,Item_60,116.0,21.3,2470.8,749
1936,31-01-2021,customer127,Item_2,1200.0,19.0,22800.0,749
1937,31-01-2021,customer127,Item_3,2.0,24.0,48.0,749
1938,31-01-2021,customer127,Item_7,261.0,21.5,5611.5,749
1939,01-02-2021,customer35,Item_6,150.0,17.5,2625.0,750
1940,01-02-2021,customer35,Item_7,204.0,23.0,4692.0,750
1941,01-02-2021,customer63,Item_19,625.0,7.5,4687.5,751
1942,01-02-2021,customer63,Item_2,50.0,25.0,1250.0,751
1943,01-02-2021,customer63,Item_27,20.0,52.0,1040.0,751
1944,01-02-2021,customer140,Item_4,100.0,26.43,2643.0,752
1945,01-02-2021,customer25,Item_6,200.0,21.15,4230.0,753
1946,01-02-2021,customer25,Item_6,300.0,21.16,6348.0,753
1947,02-02-2021,customer8,Item_18,60.0,38.0,2280.0,754
1948,02-02-2021,customer8,Item_7,694.0,21.5,14921.0,754
1949,02-02-2021,customer141,Item_3,66.0,95.0,6270.0,755
1950,02-02-2021,customer23,Item_4,200.0,20.0,4000.0,756
1951,02-02-2021,customer23,Item_3,2.0,35.0,70.0,756
1952,04-02-2021,customer17,Item_34,500.0,70.0,35000.0,757
1953,04-02-2021,customer5,Item_1,2400.0,20.0,48000.0,758
1954,05-02-2021,customer129,Item_2,340.0,25.5,8670.0,759
1955,05-02-2021,customer16,Item_33,123.4,30.0,3702.0,760
1956,05-02-2021,customer16,Item_7,220.0,23.0,5060.0,760
